symbol,full_symbol,exchanges,logoUrl,volume_24h_usd,category,analyzed_at,hurst_1h,hurst_2h,hurst_4h,hurst_12h,hurst_1d,entropy_1h,entropy_2h,entropy_4h,entropy_12h,entropy_1d,trend_quality_1h_w20,trend_quality_2h_w20,trend_quality_4h_w20,trend_quality_12h_w20,trend_quality_1d_w20,mr_quality_1h_w20,mr_quality_2h_w20,mr_quality_4h_w20,mr_quality_12h_w20,mr_quality_1d_w20,swing_quality_1h_w5,swing_quality_2h_w5,swing_quality_4h_w5,swing_quality_12h_w5,swing_quality_1d_w5,movement_efficiency_1h,movement_efficiency_2h,movement_efficiency_4h,movement_efficiency_12h,movement_efficiency_1d,fractal_dimension_1h,fractal_dimension_2h,fractal_dimension_4h,fractal_dimension_12h,fractal_dimension_1d,adx_above_25_pct_90d_1h,adx_above_25_pct_90d_2h,adx_above_25_pct_90d_4h,adx_above_25_pct_90d_12h,adx_above_25_pct_90d_1d,di_plus_dominant_pct_90d_1h,di_plus_dominant_pct_90d_2h,di_plus_dominant_pct_90d_4h,di_plus_dominant_pct_90d_12h,di_plus_dominant_pct_90d_1d,smoothness_index_1h_w20,smoothness_index_2h_w20,smoothness_index_4h_w20,smoothness_index_12h_w20,smoothness_index_1d_w20,skewness_1h_w50,skewness_2h_w50,skewness_4h_w50,skewness_12h_w50,skewness_1d_w50,kurtosis_1h_w50,kurtosis_2h_w50,kurtosis_4h_w50,kurtosis_12h_w50,kurtosis_1d_w50,movement_intensity_1h_w14,movement_intensity_2h_w14,movement_intensity_4h_w14,movement_intensity_12h_w14,movement_intensity_1d_w14,atr_stability_1h_w14,atr_stability_2h_w14,atr_stability_4h_w14,atr_stability_12h_w14,atr_stability_1d_w14,mci_1h,mci_2h,mci_4h,mci_12h,mci_1d,jagginess_1h_w20,jagginess_2h_w20,jagginess_4h_w20,jagginess_12h_w20,jagginess_1d_w20,btc_corr_1d_w30,btc_corr_stability_current_correlation,btc_corr_stability_correlation_std,btc_corr_stability_correlation_stability_score 
JTO/USDT:USDT,JTO/USDT:USDT:USDT,"['binanceusdm', 'bybit']",jto.png,15720245.3743,4,2025-11-17 23:30:45.051,0.3249861879919192,0.2533570556420003,0.39085345074402045,0.06033424186716736,0.47741850909163996,2.025342216086408,0.881463037330077,1.322426785146213,1.7704773255848807,2.0624427393055003,0.4107407678303931,0.4186230106395369,0.43050988621699454,0.4282958371587181,0.3404576198434886,0.8474593431529122,0.8361617150076655,0.8283988330754296,0.6924999723518447,0.7080250174459779,0.9479519549640268,0.8396101981984639,0.7964865606645937,0.3388613452699109,0.35240956995188166,-0.25476232864518433,-0.26511335012594445,-0.25353208036292935,-0.29886849093638157,-0.23078216989066438,0.8149803712026981,0.9195444003471234,0.8403698301490029,0.847920285197638,0.7883656683577055,81.11111111111111,46.666666666666664,58.88888888888889,86.66666666666667,41.11111111111111,0.0,20.0,13.333333333333334,14.444444444444443,25.555555555555554,0.9761516093396352,0.9670893327372434,0.9005261433418392,0.8534516406178839,0.7401701673685819,-0.37687098008566144,-0.15610087825108174,-0.8546793667958619,-0.49327061453378207,-2.6097854918750896,5.105630546193778,2.358738616030179,5.330050527191846,3.9747944967622306,15.198989040167561,0.007050116187410337,0.007691235818527373,0.008770949099293962,0.02128288533185429,0.037547674158764345,0.1639234338742567,0.0639226041163239,0.06730023762510891,0.06451686983024812,0.06740113847549611,-0.19459858092049329,-0.33471775610849064,-0.1436623825126576,-0.48576691665417593,-0.021994689172941527,0.4979952552339137,0.6213212996604162,0.5923466019305382,0.5866203706616397,0.5401978124762862,0.7628843461070405,0.7628843461070405,0.14716635072783826,0.8528336492721618
MUBARAK/USDT:USDT,MUBARAK/USDT:USDT:USDT,"['binanceusdm', 'bybit']",mubarak.png,27716893.49812,5,2025-11-17 23:32:17.036,0.420989278315203,0.3719565319632927,0.47866273321205577,0.3134246551568549,0.5502511422998566,1.7130574656633766,1.1465850645007933,1.3899512396591112,1.915345561443293,2.3415863334557416,0.34840702912337274,0.41902052913756216,0.45305917263716405,0.41970356741564413,0.4481243457320805,0.794907419608854,0.8246960962716674,0.8335605668305467,0.6680796351781184,0.7029097350177629,0.8476862597704135,0.630308499534059,0.5098023959719146,0.08655702437384605,0.28942195329991705,0.07607900512070238,-0.012765957446808524,-0.01745738344629288,-0.09063214013709063,-0.11143641354071367,0.7955579461925871,0.8911867353846096,0.8004282345544979,0.8009197776226678,0.9165139834390524,63.33333333333333,63.33333333333333,67.77777777777779,92.22222222222223,35.55555555555556,51.11111111111111,53.333333333333336,37.77777777777778,23.333333333333332,27.77777777777778,0.940397393741037,0.9508815090914784,0.9295258586696892,0.9418726528830083,0.8345842621526136,1.5379260667087906,0.8796521115034043,0.6651145743143039,0.818344369687756,-1.5600342423890856,7.730274313357705,4.465589114628684,4.709742971964444,5.0889534590903525,11.099341208471476,0.0002962020781356503,0.0005003945388041513,0.0005519417722665248,0.0009300108781307972,0.0010454006369360208,0.05585095606770496,0.12281810905854856,0.07722476480817081,0.05224714545394813,0.038373844142984684,-0.08418597141353917,-0.19551989195066768,-0.028457486952250696,-0.19738286239241282,-0.02982203151654568,0.5219539987245121,0.5481473868405398,0.567273066509016,0.6137000673542953,0.6243187176510614,0.6011239785398945,0.6011239785398945,0.08297566901628436,0.9170243309837156
HBAR/USDT:USDT,HBAR/USDT:USDT:USDT,"['binanceusdm', 'bybit']",hbar.png,83729298.71732,6,2025-11-17 23:24:44.068,0.49127335007801676,0.43193153191291184,0.5120838690202991,0.4189182413225013,0.46331469974128836,1.733938206465214,1.120137446600745,1.5684179341928746,2.018071264983144,2.0645143891468343,0.4710557341283042,0.4470199758010371,0.45107211147300386,0.3919126417312695,0.4074098243118941,0.8524372576860955,0.8469217456096472,0.8333924502329882,0.7295028873055283,0.8347236084004048,0.6619507369702626,0.5429487488388656,0.4956553005807204,0.036449558599205865,0.18603379856618418,-0.21027155632127356,-0.16380723418205667,-0.19231036157956824,-0.13030117917106313,-0.166136929817026,0.7216670577609834,0.8272128404402403,0.7679776348342091,0.7329994976414855,0.7488452705958598,88.88888888888889,67.77777777777779,76.66666666666667,70.0,43.333333333333336,2.2222222222222223,20.0,21.11111111111111,32.22222222222222,20.0,0.9828051781292518,0.9712277868037262,0.9345782898638533,0.9131933494959641,0.8990183541079942,-0.275048419218613,-0.061651182847163505,-0.2057682563874282,0.7547645122053525,-1.5690936028384517,3.7406663035903183,2.807590654240858,3.382185056395774,4.35859252316844,9.373162310934733,0.0016524259567080308,0.0017287352680652763,0.0022444306532582374,0.005760050928186391,0.0074308291723675654,0.1776598902761759,0.07300830555438234,0.040886817741533917,0.059101988164226404,0.02944009842350298,0.0348984232835835,-0.09331200539461867,0.026447379339443834,-0.04619770488327696,-0.011052743058302422,0.5047493838137942,0.5782908383248232,0.5615697588797887,0.42425036091347945,0.5356104367925355,0.7163945958904534,0.7163945958904534,0.04820521943599182,0.9517947805640081
STX/USDT:USDT,STX/USDT:USDT:USDT,"['binanceusdm', 'bybit']",stx.png,11321073.2448,3,2025-11-17 23:26:57.809,0.4726496746492964,0.3400673829236556,0.4467367108949446,0.22447156489452547,0.47044983812442853,1.7061798082116038,0.9069313108262324,1.3997927795739573,1.7608541482867313,2.024855169050245,0.3736254687836661,0.4206308970464682,0.45601516737291886,0.41514468711277525,0.4335743592415425,0.8323778252283428,0.8340227786251836,0.8526099165010848,0.7732020939984945,0.7873030550935471,0.7815713567098003,0.7083539050725509,0.7203529355556176,0.24348226323706615,0.2693731497153226,-0.1783439490445858,-0.2060065696855937,-0.13376546847377724,-0.1986040094148203,-0.21670802315963608,0.7123251879116126,0.8685452105794219,0.8080904104698987,0.7799033643125457,0.8538948995339165,71.11111111111111,80.0,90.0,72.22222222222221,41.11111111111111,6.666666666666667,28.888888888888886,38.88888888888889,26.666666666666668,13.333333333333334,0.9797327502797933,0.970492766150447,0.9428812307683099,0.9199223474785191,0.8997336049446735,-0.7204075156889241,0.16890318540074903,-0.7503529581921708,0.3884252912759521,-2.202271101641308,3.792235538441674,2.559544858601441,3.70089399644295,4.9251722807991465,14.915088816834139,0.0037467970444432187,0.0038415108649179908,0.0054373011552831495,0.010438552140353462,0.014978242000873235,0.12589830714285632,0.0460356551526423,0.03472284006775378,0.048019506742138375,0.03644072261867415,0.021883050954684787,-0.21354604199825397,-0.06594671197304235,-0.2746792620295886,-0.0711114953356421,0.5202635345759073,0.5797906140772968,0.5695466683627669,0.6317832561636207,0.608350510510944,0.7639396135221803,0.7639396135221803,0.04275660169856514,0.9572433983014349
OP/USDT:USDT,OP/USDT:USDT:USDT,"['binanceusdm', 'bybit']",op.png,74509656.395,6,2025-11-17 23:26:02.567,0.5080148765078271,0.29497080156861827,0.4280784750057659,0.08018420334723073,0.5655906451509444,1.8032114438346794,1.0197392868746924,1.4045285931640348,1.8554359421242452,2.2545272955254263,0.418057161475169,0.41184660676650026,0.41707972145453676,0.4449702995747371,0.360564542425466,0.8400431937455853,0.8497545240643221,0.8732327050756061,0.8232173541704048,0.7836524994010587,0.6919565306956454,0.8005979593318626,0.7765819502659748,0.2391137281577176,0.3085189540570904,-0.08571428571428556,-0.1289070480081715,-0.05996275605214148,-0.20183186130192998,-0.162722005528837,0.7050569719521417,0.9010607342618049,0.8176764104584052,0.8257001082722567,0.7689941978193949,3.3333333333333335,0.0,65.55555555555556,77.77777777777779,47.77777777777778,27.77777777777778,17.77777777777778,34.44444444444444,21.11111111111111,36.666666666666664,0.9725605954015978,0.9702951091482855,0.9698459327942619,0.9330468868642053,0.9082654401071986,-0.5617063840957104,-0.028601089661014472,-1.3944434042499856,-0.20163015009067503,-2.239210823861451,3.535048288084712,2.593326786429069,6.531519083999129,3.553214597156014,13.26908620897768,0.004656775709344376,0.005164803730436629,0.007175676818509784,0.012360262066699955,0.016154024752623595,0.1438604696294618,0.05000117198421788,0.03866159814454983,0.04273339027688822,0.032749730669136196,0.06262910442118746,-0.28040624616007603,-0.09113059997399417,-0.4512681507621217,0.0803944875539418,0.4958573397831459,0.542527974180479,0.5574053698120924,0.5641843309722605,0.6027158835173717,0.6899671297418294,0.6899671297418294,0.08588083297165111,0.9141191670283488
THE/USDT:USDT,THE/USDT:USDT:USDT,['binanceusdm'],the.png,7140057.50528,3,2025-11-17 23:26:35.428,0.3075821035452133,0.28913339971667174,0.3741355449274022,0.08653998092892545,0.47449869949954526,1.6807183406609605,0.9672023720374008,1.0152185703029928,1.871291583296421,1.4519015191311244,0.39057937949749416,0.4170663763646012,0.42036784050857856,0.4455833445678627,0.40178045331324175,0.8212388883484221,0.8461253632822028,0.8108105884819965,0.7136980025199241,0.7328273232644411,0.9330406017681037,0.7573481525790824,0.5297299651859068,0.39962792868845615,0.058623564457592856,-0.10392291810048167,-0.17686107159791373,-0.20521172638436488,-0.271700906903572,-0.12356792144026185,0.8208175174088214,0.8794221674547478,0.8424939371950417,0.8691084022560831,0.7862619950903253,71.11111111111111,61.111111111111114,74.44444444444444,92.22222222222223,73.33333333333333,11.11111111111111,17.77777777777778,21.11111111111111,14.444444444444443,33.33333333333333,0.9598588572340434,0.9676342681050615,0.9520464059277899,0.9206497562573148,0.7553931945593807,1.0064564805652971,0.10651257157805578,-0.6069557029468562,0.003471123298203345,-3.1808483029803614,8.263930097087243,5.0462899078625725,3.472373266740799,4.81402568353533,20.377523479309414,0.002154603835064425,0.002790499845660214,0.003175149179847936,0.0059392547127883385,0.0075777914337190125,0.08161058467827308,0.13211550606501116,0.05796300067533726,0.06266062309952866,0.11798281768260747,-0.21609961115261128,-0.2724919025036924,-0.16208307716142953,-0.4726084929106735,-0.02362557821116444,0.47480045973760054,0.5435884862651038,0.556086760320099,0.5507180055728005,0.5569161743181101,0.7719315370963298,0.7719315370963298,0.1767237439683269,0.8232762560316731
GRASS/USDT:USDT,GRASS/USDT:USDT:USDT,"['binanceusdm', 'bybit']",grass.png,7432140.14193,3,2025-11-17 23:30:11.571,0.4228608147498135,0.3068891649307143,0.43754160127215,0.0953820158451454,0.2178450714421466,1.7813523786764238,1.0698436196175267,1.3449919042732295,2.1121267051618897,2.266169417044194,0.39623901820920976,0.42550784811437137,0.4185302015602887,0.43829185781022145,0.4145196174284462,0.8184618407014205,0.8301497276939306,0.8157378091825763,0.7734309578772776,0.840923510839764,0.8765662222586208,0.8233850377041085,0.7867498499186041,0.4681377353828503,0.6454639131996092,-0.08228228228228227,-0.2208918249380678,-0.0914476119955572,-0.27273508312212724,-0.15627418463239354,0.8150278909461642,0.9198714037077311,0.8529195375584447,0.9017247664500989,0.99,78.88888888888889,81.11111111111111,54.44444444444444,80.0,42.22222222222222,20.0,10.0,35.55555555555556,17.77777777777778,24.444444444444443,0.9651918302966681,0.9693837748315904,0.9574592945179385,0.8905780905829925,0.7795542094300085,-0.3508229383317047,0.1746666691591564,-0.3974643896738985,0.8980563774532159,-1.2551380395539313,3.006211362102918,2.529705986793942,3.063643603397496,5.980086830173193,9.927689206134882,0.004179679506330007,0.005908192332732122,0.005688953732280584,0.01012244111524535,0.015182651985460817,0.11866127072976113,0.057289672193311304,0.04001929507731283,0.07008571995929973,0.08786525260810678,-0.09475697417420972,-0.2803027723323275,-0.10406609682281644,-0.4844939340676806,-0.416118320611101,0.4917659039425374,0.5389277258027674,0.6273430569934212,0.6041854493524388,0.5913045055168047,0.5773203784466846,0.5773203784466846,0.1339790608003659,0.8660209391996341
FARTCOIN/USDT:USDT,FARTCOIN/USDT:USDT:USDT,"['binanceusdm', 'bybit']",fartcoin.png,114799469.16214,6,2025-11-17 23:27:35.634,0.43531808532762484,0.34351513567605446,0.3887714536084192,0.22544369908851247,0.47697055809932826,1.7119178189932367,1.294206415486289,1.189592971397537,1.7912693683999317,2.21635426538322,0.44354502091810577,0.42469510783546244,0.4632401292916457,0.41314016106227447,0.3981674933790632,0.8370537294498511,0.8797979077029701,0.8555235097981678,0.7388033808253758,0.740602873049136,0.8588951392760962,0.8065838698161119,0.8283198060334249,0.04424996785448748,0.6779852818654665,-0.10041682455475556,-0.14379590258987265,-0.1370205669816566,-0.17384248210023873,-0.2093275220999237,0.7879313977894987,0.9653137308049641,0.9024682247741727,0.8571756911925151,0.9093133328664755,88.88888888888889,92.22222222222223,61.111111111111114,51.11111111111111,60.0,18.88888888888889,13.333333333333334,25.555555555555554,24.444444444444443,8.88888888888889,0.9665869245998042,0.9710293614927281,0.9302632219593231,0.891148275519572,0.7973393297270559,-0.8546889337806468,-0.05621729518803394,-0.6792737936331364,-0.48450764823987785,-1.774167296407998,4.37761318959346,5.054698587532499,4.694120231401031,2.960190037924339,11.385060418298549,0.003396139188513947,0.003415671086550116,0.005499134251800193,0.010244457686888522,0.018152038524578765,0.13005495887706575,0.04410265703803286,0.05088459352417397,0.06167996656557799,0.07606886805437142,-0.06467592668930794,-0.2720590296534666,-0.18559353260698275,-0.3232208312340302,-0.09998233619452768,0.6323034155607827,0.6374458793685733,0.5892134038710845,0.6297992724998619,0.5347188716896006,0.6706577599019451,0.6706577599019451,0.08416617372512769,0.9158338262748723
MANA/USDT:USDT,MANA/USDT:USDT:USDT,['binanceusdm'],mana.png,16643204.4038,4,2025-11-17 23:26:18.254,0.5252025876830755,0.40471439264087855,0.4929281849089679,0.2760617161825743,0.6849557233953403,1.8176926100574138,0.7995742512314032,1.376041268203996,1.7614017093033871,2.2112673626568067,0.36762368009248747,0.40910065011793334,0.42837734724757953,0.4225522790827495,0.36921561564322697,0.8168848186705412,0.8183517163320204,0.8344078288459583,0.7392283819123787,0.7639327438532896,0.7492680080189004,0.6294205344770705,0.6328554569478185,0.5037991476252077,0.04252819062057037,-0.1322901849217636,-0.21002838221381234,-0.11135551278526258,-0.1371549893842887,-0.11288769023309572,0.688204972230652,0.8424224046880965,0.7635430754390492,0.7429620696357515,0.7345246063744268,73.33333333333333,65.55555555555556,57.77777777777777,61.111111111111114,61.111111111111114,7.777777777777778,5.555555555555555,24.444444444444443,22.22222222222222,32.22222222222222,0.9833746571490601,0.9721124316868068,0.9595269744374452,0.9324638709867903,0.9223946866943175,-0.8783094867700489,0.1256733843409584,-0.8272907259529452,0.5797687264513449,-2.1096206073193473,4.57437073577712,2.6909434483137677,4.175855978091647,5.847100447371675,13.765227150449615,0.001967274659732877,0.0017849410749793285,0.002482893616219084,0.005080095509565694,0.007254459279518372,0.16430739568601174,0.05407762732291004,0.03617447719834484,0.04007190154494745,0.049008145034211116,0.09097014913628912,-0.13083431716023286,0.009743429178258588,-0.19835593341066232,0.224291479755228,0.5972071719277963,0.6132600510230646,0.6347215125356668,0.6238205041786776,0.6144170663048197,0.7500623547725327,0.7500623547725327,0.10842594237382887,0.8915740576261711
MASK/USDT:USDT,MASK/USDT:USDT:USDT,['binanceusdm'],mask.png,4882074.2814,2,2025-11-17 23:28:39.852,0.5155983135410632,0.2964138852773153,0.4496763552551092,0.052696802453483335,0.22958629024414373,1.8783182112717882,0.9638602279840831,1.2170941939114155,1.5132178844769142,1.574985916755895,0.3608824179673998,0.3785425154912304,0.37640494544638525,0.3388472475996056,0.3839348469491154,0.8146765226090382,0.8170767578983846,0.8201069703362451,0.7171586206196232,0.9118141805884258,0.7428751477783497,0.7752323574223159,0.7687569561591912,0.6783719769094576,0.3529891937812587,-0.11684311838306058,-0.1701265200835278,-0.12132409545804466,-0.23890339425587467,-0.19073869900771778,0.7108291351865954,0.8510197916621688,0.7865819458278559,0.7859283671829205,0.8390881456654333,83.33333333333334,56.666666666666664,54.44444444444444,77.77777777777779,50.0,11.11111111111111,17.77777777777778,27.77777777777778,14.444444444444443,8.88888888888889,0.9821605674981754,0.9776661969171111,0.960450998289962,0.9325797183936971,0.9167262744003726,-0.4901140515802313,0.10377954857014084,-0.7780207461900364,0.42915489659254946,-3.4137741982773657,3.876796462652267,2.954001140721982,3.749556174669867,5.615953832168103,22.005265503852126,0.006430427492925516,0.006591391860150802,0.008787231548460964,0.01750196341466867,0.02639567059503481,0.161584321596884,0.05514882264135907,0.04423262830034928,0.056703542044039434,0.038144924662018034,0.06666720083803974,-0.24685618445598737,-0.04915959753619075,-0.45382181319454995,-0.30739911693567534,0.5885563448223878,0.6502658149624965,0.6078688055312058,0.6148184651876373,0.5783478947365494,0.7193391171866427,0.7193391171866427,0.06900758702186868,0.9309924129781313
ARB/USDT:USDT,ARB/USDT:USDT:USDT,"['binanceusdm', 'bybit']",arb.png,120764212.12764,6,2025-11-17 23:28:55.210,0.46519140094547157,0.3592350238617119,0.40627450420416666,0.23585379969642323,0.5234853348931969,1.8256857393305108,0.7465193023290448,1.387203377330963,1.7562248195542813,2.2635121104604394,0.4177814736164446,0.4178997389998773,0.43834520271219857,0.36221943038525706,0.4022780637893182,0.8473318837227407,0.8372446942257694,0.8459865832829054,0.6989432851672441,0.7684439448734938,0.8300253734219929,0.7097219004085841,0.7404839427749652,0.30266370503967904,0.2542553383888842,-0.13186249358645452,-0.27232796486090804,-0.15494055739621904,-0.1979338842975206,-0.12876218736752856,0.7329279855794093,0.8854936421805447,0.8207147285485403,0.7922000504738486,0.7576993016431078,40.0,76.66666666666667,65.55555555555556,85.55555555555556,62.22222222222222,12.222222222222221,8.88888888888889,24.444444444444443,17.77777777777778,35.55555555555556,0.9778415801043172,0.9723829774157531,0.9573797768347638,0.9032257921099942,0.8772258325683374,-0.7383405310686219,-0.30575674073480175,-1.0396400405383877,-0.15826675206818427,-2.1929091473912723,3.8930028959523426,2.625028246780108,4.590457849159232,4.412648448730286,12.714783763567564,0.002562341533463582,0.0025543625527772616,0.003810888453329159,0.007139703808186049,0.011349045098038517,0.16776464410712477,0.05730861626231458,0.0413635838327073,0.052588832069465574,0.04461630195073204,0.001065646001513966,-0.20485160394601204,-0.11532718957291306,-0.27094722785056996,0.04467020331184038,0.5324003547360849,0.5988170808003366,0.5726605712030951,0.6051586548215886,0.5756948442189174,0.7106582840270219,0.7106582840270219,0.09029260201165352,0.9097073979883464
MINA/USDT:USDT,MINA/USDT:USDT:USDT,"['binanceusdm', 'bybit']",mina.png,51073420.0054,5,2025-11-17 23:27:18.716,0.3387614568006519,0.33865863837039295,0.4553370789998137,0.283367762004838,0.4918721664764236,1.5662765791842626,1.1633510583901536,1.239025078612276,1.7471156067282043,1.9295271305246362,0.418627420962539,0.41105547251553465,0.41129685203890615,0.44265560267627263,0.44356637148938644,0.8305281372500561,0.8187021564836177,0.8200666084272034,0.7526659454125695,0.7860970364296571,0.7547724469559868,0.5461093009766838,0.48523878877603854,0.14522366496834016,0.1403552037571719,0.06621160409556304,-0.10483870967741941,0.07617985878855443,-0.023873570948217872,-0.07996747085931145,0.7882555033574199,0.8597463093484812,0.7943543362150648,0.7629589145991577,0.8472341036625715,28.888888888888886,34.44444444444444,53.333333333333336,81.11111111111111,55.55555555555556,48.888888888888886,21.11111111111111,62.22222222222222,47.77777777777778,25.555555555555554,0.9590441448867539,0.9552878002018413,0.9651800398747316,0.8663022145891801,0.7884810223408134,1.8716659619021752,0.8066884548827012,0.5311353567643754,1.3875117490189022,-1.2642212406911217,8.961157063183105,4.1742064747237455,3.401833483107575,7.398694488023824,8.883268525691658,0.002076822400195525,0.002478664091104746,0.002562014127701275,0.005445630939619862,0.010439240386403259,0.22819350433076382,0.09131610389403026,0.05460273492735824,0.10675877932287889,0.08419824772097832,-0.1634108586350435,-0.20934321513847365,-0.04836565034736664,-0.20371927497359185,-0.044982235665946585,0.5983996282098786,0.608745318232147,0.6126425363525724,0.5886402028261752,0.4975346657278659,0.26826430070438073,0.26826430070438073,0.16477592680597206,0.8352240731940279
AR/USDT:USDT,AR/USDT:USDT:USDT,"['binanceusdm', 'bybit']",ar.png,30199106.933,5,2025-11-17 23:30:27.174,0.36527457676585334,0.3592002831666623,0.4391962398708589,0.31712418215392063,0.584042976402822,1.3873545902656987,1.1710280511998945,1.2336211478816592,1.6073471194104565,1.9709022391136963,0.40974628237343874,0.4056426938034816,0.41659127628614623,0.36068255961340095,0.42953477507339155,0.8437951299915022,0.8678265692749647,0.847610880931454,0.7289727752144847,0.7726419437770009,0.653094320060528,0.5622807723660544,0.5020108802727969,0.0023864129987214303,0.1001864832445308,-0.06962025316455693,-0.2041798432558778,0.021816277852114704,-0.06210772833723655,-0.11863170804468165,0.7629504574809846,0.8755078369799613,0.8122141376851996,0.7726911372706097,0.7886287634568441,23.333333333333332,0.0,43.333333333333336,76.66666666666667,44.44444444444444,11.11111111111111,7.777777777777778,51.11111111111111,48.888888888888886,32.22222222222222,0.9882712134809349,0.9686310120092249,0.9640961580889361,0.8155507062510724,0.7652883480308934,-0.19730255304706626,0.05786642653104397,0.36277519502239036,2.1224236387608264,0.3406873935989021,3.6924025102900644,2.4846330733957833,3.1770899947384876,10.62433597026022,7.190513808498073,0.06893642308986364,0.050883039946171334,0.04960777342538242,0.1532346496036465,0.3770866932382556,0.17730797492963543,0.054332625045065946,0.08922092577992001,0.1473939226617382,0.18043081755598783,-0.12013547133479435,-0.198485896454977,-0.07628448504248803,-0.17551255256742626,0.08663713697062739,0.5400122947230399,0.616157640723909,0.6823992554548513,0.6159738118329285,0.5376122446688311,0.16661431658300224,0.16661431658300224,0.23384499900092,0.76615500099908
BLUR/USDT:USDT,BLUR/USDT:USDT:USDT,['binanceusdm'],blur.png,4841282.70716,2,2025-11-17 23:28:23.693,0.466563917638396,0.32277857259964793,0.4290262207743488,0.15670102691623664,0.4820239702799862,1.6594746546800119,0.6509141837574967,1.2734371536185995,1.8058510352547075,2.0717228204201596,0.37566269857406964,0.4182385991997564,0.40789964200635886,0.3340417802764111,0.46603396335578884,0.812833573319291,0.8316687108675225,0.8351317104536495,0.682008136375093,0.8128814668821311,0.7857774084288539,0.7727027254731025,0.811639306201861,0.3484206946955581,0.10340895673330297,-0.10187667560321732,-0.17017901654203485,-0.1021213616181549,-0.2043351193375548,-0.1845843329905937,0.7451444139607483,0.8907003770339195,0.8053642622089999,0.8172444120274257,0.841340702012175,25.555555555555554,2.2222222222222223,52.22222222222223,66.66666666666666,42.22222222222222,26.666666666666668,20.0,26.666666666666668,14.444444444444443,14.444444444444443,0.9803965800691857,0.9709781356022337,0.9693712281018318,0.9424627630138575,0.896058125077924,-0.8918267427059116,-0.19218210550226628,-1.080964749152513,-0.0205073330986973,-2.598779091352385,4.711549567229796,2.7409569304495354,5.221633084681516,3.9982710759637454,16.26065417528234,0.00040430903094526913,0.000388958317033677,0.0005838024630807202,0.0012516403197735005,0.001566292633319498,0.16780346546154667,0.057070579883022436,0.038450239450267897,0.05206403802699157,0.061807587135506846,-0.005364870594999679,-0.245389714964541,-0.08227110973105424,-0.36776944125951594,-0.05125359388746271,0.6394941771988123,0.6740796572195001,0.5908643967721093,0.5737389607291389,0.6267704986158518,0.6312283956275555,0.6312283956275555,0.06920954178708308,0.930790458212917
POPCAT/USDT:USDT,POPCAT/USDT:USDT:USDT,"['binanceusdm', 'bybit']",popcat.png,21008992.8864,4,2025-11-17 23:32:38.506,0.4972094958311462,0.3609438040425939,0.43417146434120885,0.23464924999452672,0.46125780000204575,1.1245546087598983,1.0662436376570052,1.538822017315154,2.0644083397072825,2.4227224212152585,0.4205180683273772,0.4146533131178942,0.43373590985966126,0.3687991189375302,0.41746412920246156,0.8342815729369134,0.8295370350149998,0.8426927136600367,0.7355983013320448,0.7556980951814081,0.5270079986559497,0.6994273355986269,0.7441543191468216,0.09907254431217216,0.46125595297331545,-0.15422885572139314,-0.1830985915492958,-0.14510544538873155,-0.17908578584846588,-0.22607385079125855,0.7400630378428155,0.9107677794013413,0.8488636015035024,0.8119483687075757,0.9177770797999303,24.444444444444443,30.0,41.11111111111111,65.55555555555556,81.11111111111111,4.444444444444445,40.0,44.44444444444444,35.55555555555556,8.88888888888889,0.9768883295197883,0.9732260850856024,0.898310522812698,0.8556872137236918,0.8620627679520564,-0.5365385005456422,0.19330970966799052,-3.0483338495597576,-1.960241508577746,-2.0410140597872295,4.234295420093318,3.300313588039167,18.128354566689797,11.208069878763379,10.415311717662725,0.0012762510059463484,0.0012150315178579626,0.0019074891180770716,0.005194573964052551,0.007084350681024421,0.12691226223184293,0.04455043264664967,0.10448682693687514,0.16684246580935355,0.09367627139812908,0.029163419944158143,-0.21930932071354525,-0.10490505304889225,-0.2848355385543972,-0.12144124162790443,0.6028840554621635,0.6326723394945194,0.6067314924977559,0.5937448479841161,0.6050819554580713,0.6470400625130861,0.6470400625130861,0.09824839250143441,0.9017516074985656
